price;title;units_sold;url;url_image
92.700;Buzo Hoddie Capota Cerrado Rick And Morty 06;37;https://articulo.mercadolibre.com.co/MCO-506327905-buzo-hoddie-capota-cerrado-rick-and-morty-06-_JM?attributes=COLOR_SECONDARY_COLOR:Um9qbw==;https://http2.mlstatic.com/D_NQ_NP_731466-MCO31045745990_062019-O.webp
92.700;Buzo Hoddie Capota Cerrado Rick And Morty 06;37;https://articulo.mercadolibre.com.co/MCO-506327905-buzo-hoddie-capota-cerrado-rick-and-morty-06-_JM?attributes=COLOR_SECONDARY_COLOR:Um9qbw==,SIZE:WEw=;https://http2.mlstatic.com/D_NQ_NP_731466-MCO31045745990_062019-O.webp
92.700;Buzo Hoddie Capota Cerrado Rick And Morty 06;37;https://articulo.mercadolibre.com.co/MCO-506327905-buzo-hoddie-capota-cerrado-rick-and-morty-06-_JM?attributes=SIZE:WEw=,COLOR_SECONDARY_COLOR:Um9qbw==;https://http2.mlstatic.com/D_NQ_NP_731466-MCO31045745990_062019-O.webp
54.900;Buzo Bts Kpop Hoodie Crop;36;https://articulo.mercadolibre.com.co/MCO-495600575-buzo-bts-kpop-hoodie-crop-_JM?searchVariation=47074706268;https://http2.mlstatic.com/D_NQ_NP_906429-MCO31552517853_072019-O.webp
104.900;Buso Sweater Hoodie Unbranded, Los Simpsons Duff Homero Bart;33;https://articulo.mercadolibre.com.co/MCO-445813901-buso-sweater-hoodie-unbranded-los-simpsons-duff-homero-bart-_JM?searchVariation=28454787652;https://http2.mlstatic.com/D_NQ_NP_870193-MCO31085657994_062019-O.webp
104.900;Buso Sweater Hoodie Unbranded, Los Simpsons Duff Homero Bart;33;https://articulo.mercadolibre.com.co/MCO-445813901-buso-sweater-hoodie-unbranded-los-simpsons-duff-homero-bart-_JM?attributes=SIZE:WEw=;https://http2.mlstatic.com/D_NQ_NP_870193-MCO31085657994_062019-O.webp
104.900;Buso Sweater Hoodie Unbranded, Los Simpsons Duff Homero Bart;33;https://articulo.mercadolibre.com.co/MCO-445813901-buso-sweater-hoodie-unbranded-los-simpsons-duff-homero-bart-_JM?attributes=SIZE:TA==;https://http2.mlstatic.com/D_NQ_NP_870193-MCO31085657994_062019-O.webp
104.900;Buso Sweater Hoodie Unbranded, Los Simpsons Duff Homero Bart;33;https://articulo.mercadolibre.com.co/MCO-445813901-buso-sweater-hoodie-unbranded-los-simpsons-duff-homero-bart-_JM?attributes=SIZE:TQ==;https://http2.mlstatic.com/D_NQ_NP_870193-MCO31085657994_062019-O.webp
104.900;Buso Sweater Hoodie Unbranded, Los Simpsons Duff Homero Bart;33;https://articulo.mercadolibre.com.co/MCO-445813901-buso-sweater-hoodie-unbranded-los-simpsons-duff-homero-bart-_JM?attributes=SIZE:Uw==;https://http2.mlstatic.com/D_NQ_NP_870193-MCO31085657994_062019-O.webp
92.700;Buzo Hoddie Capota Cerrado Arctic Monkeys Rock;31;https://articulo.mercadolibre.com.co/MCO-468592646-buzo-hoddie-capota-cerrado-arctic-monkeys-rock-_JM?searchVariation=22958780958;https://http2.mlstatic.com/D_NQ_NP_788206-MCO31033882738_062019-O.webp
92.700;Buzo Hoddie Capota Cerrado Arctic Monkeys Rock;31;https://articulo.mercadolibre.com.co/MCO-468592646-buzo-hoddie-capota-cerrado-arctic-monkeys-rock-_JM?attributes=COLOR_SECONDARY_COLOR:TmVncm8=;https://http2.mlstatic.com/D_NQ_NP_788206-MCO31033882738_062019-O.webp
92.700;Buzo Hoddie Capota Cerrado Arctic Monkeys Rock;31;https://articulo.mercadolibre.com.co/MCO-468592646-buzo-hoddie-capota-cerrado-arctic-monkeys-rock-_JM?attributes=COLOR_SECONDARY_COLOR:R3Jpcw==;https://http2.mlstatic.com/D_NQ_NP_933909-MCO40219314468_122019-O.webp
92.700;Buzo Hoddie Capota Cerrado Arctic Monkeys Rock;31;https://articulo.mercadolibre.com.co/MCO-468592646-buzo-hoddie-capota-cerrado-arctic-monkeys-rock-_JM?attributes=COLOR_SECONDARY_COLOR:QXp1bCBtYXJpbm8=;https://http2.mlstatic.com/D_NQ_NP_992609-MCO40219295861_122019-O.webp
92.700;Buzo Hoddie Capota Cerrado Arctic Monkeys Rock;31;https://articulo.mercadolibre.com.co/MCO-468592646-buzo-hoddie-capota-cerrado-arctic-monkeys-rock-_JM?attributes=COLOR_SECONDARY_COLOR:TmVncm8=,SIZE:WEw=;https://http2.mlstatic.com/D_NQ_NP_788206-MCO31033882738_062019-O.webp
92.700;Buzo Hoddie Capota Cerrado Arctic Monkeys Rock;31;https://articulo.mercadolibre.com.co/MCO-468592646-buzo-hoddie-capota-cerrado-arctic-monkeys-rock-_JM?attributes=COLOR_SECONDARY_COLOR:R3Jpcw==,SIZE:WEw=;https://http2.mlstatic.com/D_NQ_NP_933909-MCO40219314468_122019-O.webp
92.700;Buzo Hoddie Capota Cerrado Arctic Monkeys Rock;31;https://articulo.mercadolibre.com.co/MCO-468592646-buzo-hoddie-capota-cerrado-arctic-monkeys-rock-_JM?attributes=COLOR_SECONDARY_COLOR:QXp1bCBtYXJpbm8=,SIZE:WEw=;https://http2.mlstatic.com/D_NQ_NP_992609-MCO40219295861_122019-O.webp
92.700;Buzo Hoddie Capota Cerrado Arctic Monkeys Rock;31;https://articulo.mercadolibre.com.co/MCO-468592646-buzo-hoddie-capota-cerrado-arctic-monkeys-rock-_JM?attributes=SIZE:WEw=,COLOR_SECONDARY_COLOR:TmVncm8=;https://http2.mlstatic.com/D_NQ_NP_788206-MCO31033882738_062019-O.webp
92.700;Buzo Hoddie Capota Cerrado Arctic Monkeys Rock;31;https://articulo.mercadolibre.com.co/MCO-468592646-buzo-hoddie-capota-cerrado-arctic-monkeys-rock-_JM?attributes=SIZE:WEw=,COLOR_SECONDARY_COLOR:R3Jpcw==;https://http2.mlstatic.com/D_NQ_NP_933909-MCO40219314468_122019-O.webp
92.700;Buzo Hoddie Capota Cerrado Arctic Monkeys Rock;31;https://articulo.mercadolibre.com.co/MCO-468592646-buzo-hoddie-capota-cerrado-arctic-monkeys-rock-_JM?attributes=SIZE:WEw=,COLOR_SECONDARY_COLOR:QXp1bCBtYXJpbm8=;https://http2.mlstatic.com/D_NQ_NP_992609-MCO40219295861_122019-O.webp
